date,All in QQQ,All in VGT,Top 5,Top 10,Top 15,Top 20,Top 25,Top 50,Top 75
2023-01-06,167118.66765136598,175114.54333663738,155316.41503500863,153390.18878458004,156662.6973264242,160913.57998411008,162798.2637441111,167000.19538464572,169289.2271969959
2023-01-09,168200.49316270254,177308.65613412077,156840.91338716965,155112.20475850976,158257.3217834244,162330.1232958374,164141.13748342494,168025.10125327753,170241.88135075534
2023-01-10,169624.2242214519,178457.7122305568,158319.24183602622,156521.76279103922,159579.69735989344,163679.94655879625,165507.29604452077,169481.86165409742,171703.53857139664
2023-01-11,174079.60276593498,182987.9898301459,164690.88548692298,162239.82369077034,164866.88743409238,168707.29462086948,170397.03390657104,174027.40412945836,176190.82892818702
2023-01-12,175020.470441041,184416.9927578985,165400.55159096728,163135.5431793762,165749.28257269552,169623.7008014216,171313.741778242,174847.76940943944,176975.9982666593
2023-01-13,176224.66609869784,185194.95656942148,167114.54773188432,164715.22789313385,167138.59892104167,170878.53787522617,172506.46131017958,176075.17945035908,178226.61404576674
2023-01-17,176582.11799779153,186121.9159468713,167653.91891969595,165540.71204399609,167829.47389172105,171393.23924971622,172914.826156348,176390.26714040505,178493.09459243412
2023-01-18,175807.4565321425,185297.88126613718,167438.71416483982,165198.00374129778,167318.55828757441,170876.0495969426,172346.97809377196,175790.0164992261,177825.5163895011
2023-01-19,174080.27704690557,183022.56267789082,166458.11892591452,164341.35864815288,166276.356065956,169583.00813873744,170947.20754211347,174249.5180104799,176209.48923128704
2023-01-20,178844.32454828688,188146.1413768217,171820.58246499792,170081.99894080503,171862.0019598585,175045.48610168177,176332.45255691773,179344.27641847107,181212.41487014294
2023-01-23,182817.49018701646,192613.4491673902,174973.56294784648,173930.0868510266,175765.470538662,179093.25971096536,180412.23789671488,183331.10071819514,185121.05349987984
2023-01-24,182444.2176151325,192290.7731051737,174853.7569821653,173614.52152424166,175515.72068952842,178855.55943301786,180142.88460288153,183040.33314942635,184803.09117785544
2023-01-25,183560.2242142219,193405.5213372115,175555.77650424224,174192.9703171309,176292.02364816825,179705.29282213608,181045.80421362678,183917.22833656656,185755.5551783604
2023-01-26,187139.10209733885,196483.9206605379,180078.96971267214,178737.33092049946,180516.40169346964,183756.31304539763,184998.84241175372,187565.73755413198,189334.66409457166
2023-01-27,189002.00552410612,197386.61942876276,183195.25749126382,182012.6235726424,183342.41844570913,186279.63184366177,187341.70707712867,189428.2578034772,190979.4688076796
2023-01-30,185180.63915475452,193528.8683329045,178915.20885121298,177339.5020756511,178932.56974692107,182060.7290109106,183214.00916574852,185497.80932700876,187142.94750377059
2023-01-31,187955.7431791279,196467.08076479394,182075.13595677534,180481.97188743678,181949.5138461968,185067.94030261724,186188.4797930045,188390.15089046926,190008.93015303276
2023-02-01,193495.76589807385,202810.21014250995,186695.63395412115,185790.31426575442,187251.9371411055,190491.75060616262,191674.0141558511,193898.50847766758,195569.66007378712
2023-02-02,200440.3003488786,208855.31427465446,196813.49978646223,196256.190921287,196690.790522034,199163.48524197767,199931.7572599862,201124.65470887633,202414.16921117104
2023-02-03,196878.03075749677,206640.6458802427,193859.35982725833,193079.10746062774,193535.35637872637,196042.26960317796,196704.39126299988,198017.75916049303,199223.3917271923
